Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
11448,399.8680116,0.001426600000002054,185.159.159.148,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1298,Application Data,Full_Port_Scan,Anomalous
11449,399.86805,3.839999999399879e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,135406,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=135406 Win=130816 Len=0,Full_Port_Scan,Anomalous
11450,399.8681717,0.00012170000002242887,185.159.159.148,10.33.33.87,TCP,443,46311,ACK,,False,135406,1318,41984,1240,,,,,1298,443  >  46311 [ACK] Seq=135406 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463],Full_Port_Scan,Anomalous
11451,399.8710676,0.002895899999998619,185.159.159.148,10.33.33.87,TCP,443,46311,"PSH,ACK",,False,136646,1318,41984,1240,,,,,1298,"443  >  46311 [PSH, ACK] Seq=136646 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463]",Full_Port_Scan,Anomalous
11452,399.8711112,4.359999996950137e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,137886,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=137886 Win=130816 Len=0,Full_Port_Scan,Anomalous
11453,399.889117,0.01800580000002583,185.159.159.148,10.33.33.87,TCP,443,46311,ACK,,False,137886,1318,41984,1240,,,,,1298,443  >  46311 [ACK] Seq=137886 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463],Full_Port_Scan,Anomalous
11454,399.8892985,0.0001814999999965039,185.159.159.148,10.33.33.87,TCP,443,46311,"PSH,ACK",,False,139126,1318,41984,1240,,,,,1298,"443  >  46311 [PSH, ACK] Seq=139126 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463]",Full_Port_Scan,Anomalous
11455,399.8893263,2.779999999802385e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,140366,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=140366 Win=130816 Len=0,Full_Port_Scan,Anomalous
11456,399.9052776,0.015951299999983348,185.159.159.148,10.33.33.87,TCP,443,46311,ACK,,False,140366,1318,41984,1240,,,,,1298,443  >  46311 [ACK] Seq=140366 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463],Full_Port_Scan,Anomalous
11457,399.9071895,0.0019119000000387132,185.159.159.148,10.33.33.87,TCP,443,46311,"PSH,ACK",,False,141606,1318,41984,1240,,,,,1298,"443  >  46311 [PSH, ACK] Seq=141606 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463]",Full_Port_Scan,Anomalous
11458,399.907263,7.34999999849606e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,142846,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=142846 Win=130816 Len=0,Full_Port_Scan,Anomalous
11459,399.9073555,9.249999999383363e-05,185.159.159.148,10.33.33.87,TCP,443,46311,ACK,,False,142846,1318,41984,1240,,,,,1298,443  >  46311 [ACK] Seq=142846 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463],Full_Port_Scan,Anomalous
11460,399.907677,0.0003214999999840984,185.159.159.148,10.33.33.87,TCP,443,46311,"PSH,ACK",,False,144086,1318,41984,1016,,,,,1074,"443  >  46311 [PSH, ACK] Seq=144086 Ack=1318 Win=41984 Len=1016 [TCP PDU reassembled in 11463]",Full_Port_Scan,Anomalous
11461,399.9077023,2.5300000004335743e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,145102,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=145102 Win=130816 Len=0,Full_Port_Scan,Anomalous
11462,399.9106011,0.0028988000000254033,185.159.159.148,10.33.33.87,TCP,443,46311,ACK,,False,145102,1318,41984,1240,,,,,1298,443  >  46311 [ACK] Seq=145102 Ack=1318 Win=41984 Len=1240 [TCP PDU reassembled in 11463],Full_Port_Scan,Anomalous
11463,399.9106324,3.12999999891872e-05,185.159.159.148,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,520,Application Data,Full_Port_Scan,Anomalous
11464,399.910654,2.160000002504603e-05,10.33.33.87,185.159.159.148,TCP,46311,443,ACK,,False,1318,146804,130816,0,,,,,54,46311  >  443 [ACK] Seq=1318 Ack=146804 Win=130816 Len=0,Full_Port_Scan,Anomalous
11465,400.046911,0.13625700000000052,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,254,Application Data,Full_Port_Scan,Anomalous
11466,400.0877056,0.040794599999969705,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2816107,840620,507,0,,,,,54,63074  >  443 [ACK] Seq=2816107 Ack=840620 Win=507 Len=0,Full_Port_Scan,Anomalous
11467,400.1216845,0.03397890000002235,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2816107,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2816107 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11468,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2817447,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2817447 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11469,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2818787,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2818787 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11470,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2820127,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2820127 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11471,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2821467,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2821467 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11472,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2822807,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2822807 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11473,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2824147,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2824147 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11474,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2825487,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2825487 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11475,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2826827,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2826827 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11476,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2828167,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2828167 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11477,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2829507,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2829507 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11478,400.1216845,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2830847,840620,507,1340,,,,,1394,63074  >  443 [ACK] Seq=2830847 Ack=840620 Win=507 Len=1340 [TCP PDU reassembled in 11479],Full_Port_Scan,Anomalous
11479,400.1216845,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,380,Application Data,Full_Port_Scan,Anomalous
11480,400.1218116,0.0001270999999860578,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,936,Application Data,Full_Port_Scan,Anomalous
11481,400.1657398,0.0439281999999821,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2817447,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2817447 Win=552 Len=0,Full_Port_Scan,Anomalous
11482,400.1657404,6.000000212225132e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2818787,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2818787 Win=552 Len=0,Full_Port_Scan,Anomalous
11483,400.166008,0.0002675999999723899,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2820127,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2820127 Win=552 Len=0,Full_Port_Scan,Anomalous
11484,400.1688004,0.0027924000000325577,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2824147,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2824147 Win=552 Len=0,Full_Port_Scan,Anomalous
11485,400.1688009,4.999999987376214e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2826827,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2826827 Win=552 Len=0,Full_Port_Scan,Anomalous
11486,400.1688012,3.000000106112566e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2828167,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2828167 Win=552 Len=0,Full_Port_Scan,Anomalous
11487,400.1690447,0.0002434999999536558,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2829507,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2829507 Win=552 Len=0,Full_Port_Scan,Anomalous
11488,400.1691631,0.00011840000001939188,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2830847,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2830847 Win=552 Len=0,Full_Port_Scan,Anomalous
11489,400.1736822,0.0045190999999817905,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2832187,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2832187 Win=552 Len=0,Full_Port_Scan,Anomalous
11490,400.1737049,2.2700000045006163e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2832513,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2832513 Win=552 Len=0,Full_Port_Scan,Anomalous
11491,400.1740413,0.00033639999998058556,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840620,2833395,552,0,,,,,58,443  >  63074 [ACK] Seq=840620 Ack=2833395 Win=552 Len=0,Full_Port_Scan,Anomalous
11492,400.2767494,0.10270810000002939,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,254,Application Data,Full_Port_Scan,Anomalous
11493,400.27941,0.002660599999956048,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
11494,400.3084404,0.02903040000001056,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,840816,2833430,552,0,,,,,58,443  >  63074 [ACK] Seq=840816 Ack=2833430 Win=552 Len=0,Full_Port_Scan,Anomalous
11495,400.525882,0.2174416000000292,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,254,Application Data,Full_Port_Scan,Anomalous
11496,400.5279192,0.0020371999999611035,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
11497,400.5618081,0.033888900000022204,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841012,2833465,552,0,,,,,58,443  >  63074 [ACK] Seq=841012 Ack=2833465 Win=552 Len=0,Full_Port_Scan,Anomalous
11498,400.7001251,0.13831699999997227,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,396,Application Data,Full_Port_Scan,Anomalous
11499,400.700307,0.00018190000002960005,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,104,Application Data,Full_Port_Scan,Anomalous
11500,400.7003469,3.9899999990211654e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2833465,841396,510,0,,,,,54,63074  >  443 [ACK] Seq=2833465 Ack=841396 Win=510 Len=0,Full_Port_Scan,Anomalous
11501,400.7004599,0.00011299999999891952,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
11502,400.741187,0.04072710000002644,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2833465,841427,510,0,,,,,54,63074  >  443 [ACK] Seq=2833465 Ack=841427 Win=510 Len=0,Full_Port_Scan,Anomalous
11503,400.8243902,0.08320319999995718,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,182,Application Data,Full_Port_Scan,Anomalous
11504,400.8648185,0.040428300000030504,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2833465,841551,509,0,,,,,54,63074  >  443 [ACK] Seq=2833465 Ack=841551 Win=509 Len=0,Full_Port_Scan,Anomalous
11505,401.0373638,0.17254529999996748,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,246,Application Data,Full_Port_Scan,Anomalous
11506,401.0793484,0.04198460000003479,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2833465,841739,509,0,,,,,54,63074  >  443 [ACK] Seq=2833465 Ack=841739 Win=509 Len=0,Full_Port_Scan,Anomalous
11507,401.2474275,0.16807909999999993,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2833465,841739,509,1340,,,,,1394,63074  >  443 [ACK] Seq=2833465 Ack=841739 Win=509 Len=1340 [TCP PDU reassembled in 11511],Full_Port_Scan,Anomalous
11508,401.2474275,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2834805,841739,509,1340,,,,,1394,63074  >  443 [ACK] Seq=2834805 Ack=841739 Win=509 Len=1340 [TCP PDU reassembled in 11511],Full_Port_Scan,Anomalous
11509,401.2474275,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2836145,841739,509,1340,,,,,1394,63074  >  443 [ACK] Seq=2836145 Ack=841739 Win=509 Len=1340 [TCP PDU reassembled in 11511],Full_Port_Scan,Anomalous
11510,401.2474275,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2837485,841739,509,1340,,,,,1394,63074  >  443 [ACK] Seq=2837485 Ack=841739 Win=509 Len=1340 [TCP PDU reassembled in 11511],Full_Port_Scan,Anomalous
11511,401.2474275,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,1170,Application Data,Full_Port_Scan,Anomalous
11512,401.2475236,9.610000000748187e-05,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,844,Application Data,Full_Port_Scan,Anomalous
11513,401.2948223,0.04729869999999892,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841739,2834805,552,0,,,,,58,443  >  63074 [ACK] Seq=841739 Ack=2834805 Win=552 Len=0,Full_Port_Scan,Anomalous
11514,401.2948788,5.649999997103805e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841739,2836145,552,0,,,,,58,443  >  63074 [ACK] Seq=841739 Ack=2836145 Win=552 Len=0,Full_Port_Scan,Anomalous
11515,401.2999357,0.005056899999999587,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841739,2837485,552,0,,,,,58,443  >  63074 [ACK] Seq=841739 Ack=2837485 Win=552 Len=0,Full_Port_Scan,Anomalous
11516,401.3000941,0.00015840000003208843,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841739,2839941,552,0,,,,,58,443  >  63074 [ACK] Seq=841739 Ack=2839941 Win=552 Len=0,Full_Port_Scan,Anomalous
11517,401.3003553,0.0002611999999544423,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,841739,2840731,552,0,,,,,58,443  >  63074 [ACK] Seq=841739 Ack=2840731 Win=552 Len=0,Full_Port_Scan,Anomalous
11518,401.4267312,0.12637590000002774,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,262,Application Data,Full_Port_Scan,Anomalous
11519,401.4676172,0.04088600000000042,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,841943,508,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=841943 Win=508 Len=0,Full_Port_Scan,Anomalous
11520,401.5435953,0.07597809999998617,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,246,Application Data,Full_Port_Scan,Anomalous
11521,401.5841609,0.04056559999997944,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,842131,507,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=842131 Win=507 Len=0,Full_Port_Scan,Anomalous
11522,401.6298057,0.04564480000004778,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,849,Application Data,Full_Port_Scan,Anomalous
11523,401.6709368,0.041131099999972776,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,842922,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=842922 Win=511 Len=0,Full_Port_Scan,Anomalous
11524,401.687925,0.01698820000001433,160.79.104.10,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,101,Application Data,Full_Port_Scan,Anomalous
11525,401.6968689,0.008943900000019767,10.33.33.87,160.79.104.10,TLSV1.3,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
11526,401.6969875,0.00011859999995067483,10.33.33.87,160.79.104.10,TLSV1.3,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
11527,401.7057445,0.00875700000000279,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,842922,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=842922 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11528,401.7102538,0.004509299999995164,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,844262,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=844262 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11529,401.7103043,5.050000004303001e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,845602,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=845602 Win=511 Len=0,Full_Port_Scan,Anomalous
11530,401.7104585,0.00015419999999721767,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,845602,2840731,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=845602 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544]",Full_Port_Scan,Anomalous
11531,401.7142156,0.0037570999999729793,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,846942,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=846942 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11532,401.7142166,9.999999974752427e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,848282,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=848282 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11533,401.7142175,9.000000318337698e-07,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,849622,2840731,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=849622 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544]",Full_Port_Scan,Anomalous
11534,401.7142429,2.5399999969977216e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,850962,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=850962 Win=511 Len=0,Full_Port_Scan,Anomalous
11535,401.7148667,0.0006238000000280408,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,850962,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=850962 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11536,401.714868,1.3000000080864993e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,852302,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=852302 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11537,401.7148697,1.6999999843392288e-06,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,853642,2840731,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=853642 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544]",Full_Port_Scan,Anomalous
11538,401.7148942,2.4499999994986865e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,854982,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=854982 Win=511 Len=0,Full_Port_Scan,Anomalous
11539,401.7151086,0.00021440000000438886,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,854982,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=854982 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11540,401.71511,1.3999999737279722e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,856322,2840731,552,1340,,,,,1398,443  >  63074 [ACK] Seq=856322 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544],Full_Port_Scan,Anomalous
11541,401.7151363,2.6300000001810986e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,857662,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=857662 Win=511 Len=0,Full_Port_Scan,Anomalous
11542,401.7153413,0.00020499999999401552,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",,False,857662,2840731,552,1340,,,,,1398,"443  >  63074 [PSH, ACK] Seq=857662 Ack=2840731 Win=552 Len=1340 [TCP PDU reassembled in 11544]",Full_Port_Scan,Anomalous
11543,401.7153664,2.510000001620938e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,859002,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=859002 Win=511 Len=0,Full_Port_Scan,Anomalous
11544,401.7155806,0.0002142000000162625,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,1111,"Application Data, Application Data, Application Data",Full_Port_Scan,Anomalous
11545,401.7378523,0.022271699999976136,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,4984,5355,147456,0,,,,,58,443  >  33438 [ACK] Seq=4984 Ack=5355 Win=147456 Len=0,Full_Port_Scan,Anomalous
11546,401.7481828,0.010330500000009124,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,206,Application Data,Full_Port_Scan,Anomalous
11547,401.7482219,3.9099999980862776e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860203,507,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860203 Win=507 Len=0,Full_Port_Scan,Anomalous
11548,401.9694877,0.22126580000002605,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,206,Application Data,Full_Port_Scan,Anomalous
11549,402.0108238,0.041336100000023634,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860351,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860351 Win=511 Len=0,Full_Port_Scan,Anomalous
11550,402.1999302,0.18910639999995738,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,222,Application Data,Full_Port_Scan,Anomalous
11551,402.2404133,0.0404831000000172,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860515,511,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860515 Win=511 Len=0,Full_Port_Scan,Anomalous
11552,402.4214077,0.18099439999997458,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,206,Application Data,Full_Port_Scan,Anomalous
11553,402.4628742,0.04146650000001273,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860663,510,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860663 Win=510 Len=0,Full_Port_Scan,Anomalous
11554,402.6423029,0.17942870000001676,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,166,Application Data,Full_Port_Scan,Anomalous
11555,402.6821682,0.03986529999997401,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860771,510,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860771 Win=510 Len=0,Full_Port_Scan,Anomalous
11556,402.8899342,0.2077660000000492,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,182,Application Data,Full_Port_Scan,Anomalous
11557,402.9306651,0.04073089999997137,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,860895,509,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=860895 Win=509 Len=0,Full_Port_Scan,Anomalous
11558,403.8354842,0.9048190999999974,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,150,Application Data,Full_Port_Scan,Anomalous
11559,403.8440132,0.00852900000001,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,166,Application Data,Full_Port_Scan,Anomalous
11560,403.8440628,4.9600000011196244e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,861095,509,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=861095 Win=509 Len=0,Full_Port_Scan,Anomalous
11561,404.0650076,0.22094479999998384,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,230,Application Data,Full_Port_Scan,Anomalous
11562,404.1058936,0.04088600000000042,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,861267,508,0,,,,,54,63074  >  443 [ACK] Seq=2840731 Ack=861267 Win=508 Len=0,Full_Port_Scan,Anomalous
11563,404.1377574,0.031863799999996445,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2840731,861267,508,1340,,,,,1394,63074  >  443 [ACK] Seq=2840731 Ack=861267 Win=508 Len=1340 [TCP PDU reassembled in 11575],Full_Port_Scan,Anomalous
11564,404.1377574,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2842071,861267,508,1340,,,,,1394,63074  >  443 [ACK] Seq=2842071 Ack=861267 Win=508 Len=1340 [TCP PDU reassembled in 11575],Full_Port_Scan,Anomalous
11565,404.1377574,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2843411,861267,508,1340,,,,,1394,63074  >  443 [ACK] Seq=2843411 Ack=861267 Win=508 Len=1340 [TCP PDU reassembled in 11575],Full_Port_Scan,Anomalous
11566,404.1377574,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,2844751,861267,508,1340,,,,,1394,63074  >  443 [ACK] Seq=2844751 Ack=861267 Win=508 Len=1340 [TCP PDU reassembled in 11575],Full_Port_Scan,Anomalous
